ASV_ID	Kingdom	Phylum	Class	Order	Family	Genus	A3.1.day157_1	A3.1.day98_1	A3.2.day157_1	A3.2.day98_1	E3.1.day157	E3.1.day98	E3.2.day157	E3.2.day98
sq1580	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA	0	0	0	0	0	0	0	0
sq1581	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	2	0	0	0	0	1	0	0
sq1582	Bacteria	NA	NA	NA	NA	NA	2	0	0	1	0	0	0	0
sq1583	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	NA	NA	3	10	4	6	0	12	1	3
sq1584	Bacteria	Pseudomonadota	Alphaproteobacteria	NA	NA	NA	1	0	2	0	0	0	0	0
sq1585	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	NA	0	0	0	0	0	0	0	0
sq1586	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	Aminicenantaceae	NA	0	6	1	2	0	4	0	4
sq1587	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA12077	UBA12077	0	0	0	0	0	0	0	0
sq1588	Bacteria	Planctomycetota	Phycisphaerae	FEN-1346	JAACEH01	JAAYDY01	1	0	2	5	0	0	0	0
sq1589	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	Ureibacillus	2	0	0	1	0	3	0	2
sq1590	Bacteria	Desulfobacterota_F	Desulfuromonadia	Desulfuromonadales	NA	NA	0	0	0	0	0	0	0	0
sq1591	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	UBA11858	B10-G9	0	0	0	0	0	1	0	0
sq1592	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	NA	NA	0	2	3	1	0	0	0	5
sq1593	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	3	2	0	0	0	6	0	2
sq1594	Bacteria	Chloroflexota	Anaerolineae	NA	NA	NA	1	5	1	0	0	0	0	1
sq1595	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfotignum	0	5	0	0	0	0	0	0
sq1596	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	0	0	2	0	0	0	0	0
sq1597	Bacteria	Omnitrophota	Koll11	GIF10	Profunditerraquicolaceae	NA	3	2	7	10	0	0	0	0
sq1598	Bacteria	NA	NA	NA	NA	NA	0	0	6	0	0	0	0	0
sq1599	Bacteria	NA	NA	NA	NA	NA	2	0	5	0	0	0	0	0
sq1600	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	JAJRXG01	0	0	0	0	0	0	0	0
sq1601	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	W498	W498	4	0	0	0	0	0	0	0
sq1602	Bacteria	Bdellovibrionota	FAC87	UBA2466	NA	NA	0	0	0	1	0	0	0	0
sq1603	Bacteria	Verrucomicrobiota	Verrucomicrobiae	NA	NA	NA	0	0	0	0	0	0	0	0
sq1604	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	NA	NA	0	0	0	0	0	0	0	0
sq1605	Bacteria	Chloroflexota	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq1606	Bacteria	NA	NA	NA	NA	NA	0	0	3	0	0	0	0	0
sq1607	Bacteria	Planctomycetota	NA	NA	NA	NA	19	2	0	0	1	0	0	4
sq1608	Bacteria	Pseudomonadota	Gammaproteobacteria	Woeseiales	Woeseiaceae	UBA1844	0	0	0	0	0	0	0	0
sq1609	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	4	4	2	0	0	0	0	0
sq1610	Bacteria	Spirochaetota	Spirochaetia	NA	NA	NA	0	0	0	0	0	0	0	0
sq1611	Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	NA	0	0	1	0	0	0	0	0
sq1612	Bacteria	Planctomycetota	Phycisphaerae	NA	NA	NA	5	0	0	0	0	0	0	1
sq1613	Bacteria	Planctomycetota	Phycisphaerae	NA	NA	NA	0	0	0	1	0	0	0	0
sq1614	Bacteria	Actinomycetota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Mycobacterium	2	0	4	0	0	0	0	0
sq1615	Bacteria	Planctomycetota	Phycisphaerae	SM23-33	SM23-33	NA	0	0	0	6	0	0	0	0
sq1616	Bacteria	Bacillota_B	TC1	TC1	UBA5767	UBA5767	0	0	0	0	0	0	0	0
sq1617	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	1	12	4	0	0	0	0	0
sq1618	Bacteria	Armatimonadota	CAIYQO01	WVXJ01	DTIZ01	S016-27	2	0	6	3	0	0	0	0
sq1619	Bacteria	Planctomycetota	Phycisphaerae	SM23-33	FEN-1343	FEN-1343	0	1	0	0	0	0	0	0
sq1620	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	W498	W498	7	0	4	0	0	0	0	1
sq1621	Bacteria	Pseudomonadota	Alphaproteobacteria	NA	NA	NA	1	0	0	0	0	0	0	0
sq1622	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	W498	W498	0	2	2	2	0	0	0	0
sq1623	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	5	0	0	1	0	0	0	3
sq1624	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq1625	Bacteria	Bacillota_A	Clostridia	NA	NA	NA	1	5	1	0	0	0	0	0
sq1626	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	0	2	1	0	0	4	0	0
sq1627	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	0	0	0	0	0	0	0	0
sq1628	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	4	0	0	0	0	3	0	0
sq1629	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq1630	Bacteria	Chloroflexota	NA	NA	NA	NA	2	0	2	11	0	0	0	1
sq1631	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	NA	6	0	3	0	0	0	0	0
sq1632	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	0
sq1633	Bacteria	Myxococcota_A	UBA9160	UBA9160	SMWR01	NA	0	0	0	0	0	3	0	0
sq1634	Bacteria	SM23-31	SM23-31	SM23-31	SM23-31	SM23-31	0	1	1	0	0	0	0	0
sq1635	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq1636	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	NA	NA	0	0	0	0	0	0	0	0
sq1637	Bacteria	Pseudomonadota	Alphaproteobacteria	NA	NA	NA	9	0	4	0	0	0	0	0
sq1638	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Fuerstiella	0	2	0	1	0	0	0	0
sq1639	Bacteria	Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae	Latescibacter	1	0	2	4	0	1	1	2
sq1640	Bacteria	Chloroflexota	Anaerolineae	B4-G1	B4-G1	DSDT01	10	1	1	0	0	0	0	0
sq1641	Bacteria	Verrucomicrobiota	Kiritimatiellia	Kiritimatiellales	Pontiellaceae	Pontiella	3	0	1	2	0	0	0	0
sq1642	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfotignum	0	0	0	0	0	0	0	0
sq1643	Bacteria	Spirochaetota	Spirochaetia	DSM-27196	NA	NA	2	2	0	0	0	0	0	0
sq1644	Bacteria	Calditrichota	Calditrichia	NA	NA	NA	1	5	2	0	0	0	0	0
sq1645	Bacteria	Patescibacteria	Paceibacteria	RBG-13-40-8-A	RBG-13-40-8-A	NA	4	1	0	0	0	0	0	0
sq1646	Bacteria	Bacillota	Bacilli	Bacillales	NA	NA	0	0	0	0	0	1	0	0
sq1647	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	9	4	3	5	0	0	0	2
sq1648	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq1649	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	Aminicenantaceae	Aminicenans	0	0	0	0	0	0	0	0
sq1650	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq1651	Bacteria	NA	NA	NA	NA	NA	0	0	2	0	0	0	0	0
sq1652	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq1653	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	Aminicenantaceae	NA	1	13	3	0	0	0	0	0
sq1654	Bacteria	Spirochaetota	UBA4802	UBA4802	UBA5550	NA	2	5	0	0	0	0	0	0
sq1655	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	1	0	5	0	0	4	0	0
sq1656	Bacteria	Patescibacteria	Microgenomatia	NA	NA	NA	2	1	0	0	0	5	0	0
sq1657	Bacteria	Chloroflexota	Anaerolineae	NA	NA	NA	2	1	0	0	0	0	0	0
sq1658	Bacteria	Planctomycetota	Phycisphaerae	NA	NA	NA	0	0	3	8	0	3	0	0
sq1659	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	1	3	0	0	0	0	0	0
sq1660	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	NA	NA	1	1	1	0	1	0	0	0
sq1661	Bacteria	Planctomycetota	Phycisphaerae	NA	NA	NA	0	0	0	0	0	0	0	0
sq1662	Bacteria	Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae	NA	0	0	0	0	0	0	0	0
sq1663	Bacteria	Cyanobacteriota	Vampirovibrionia	Gastranaerophilales	NA	NA	0	0	0	0	0	1	0	0
sq1664	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	0	0	0	0	0	0	0	0
sq1665	Bacteria	Chloroflexota	Limnocylindria	NA	NA	NA	3	0	0	1	0	0	0	0
sq1666	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	0	0	0	0	0	0	0	0
sq1667	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	5	0	0	0	0	0	0	0
sq1668	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	W498	W498	0	7	4	2	2	4	0	0
sq1669	Bacteria	NA	NA	NA	NA	NA	0	4	0	6	0	2	0	4
sq1670	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	0	0	0	0	0	0	0	0
sq1671	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	2	0	17	0	0	0	0	0
sq1672	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	0	0	1	0	0	0	0	0
sq1673	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	NA	NA	0	6	0	0	0	0	0	0
sq1674	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	NA	NA	1	4	1	0	0	0	0	0
sq1675	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	0	0	0	0	0	0	0	1
sq1676	Bacteria	Actinomycetota	Actinomycetia	Streptosporangiales	Streptosporangiaceae	Sphaerisporangium	3	1	1	3	0	2	0	3
sq1677	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	W498	W498	2	0	0	0	0	0	0	0
sq1678	Bacteria	Chloroflexota	Anaerolineae	4572-78	NAK82	NA	4	9	0	0	0	1	0	0
sq1679	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	NA	NA	0	0	0	0	0	0	0	0
sq1680	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	0	0	0	3	0	0	0	0
sq1681	Bacteria	Actinomycetota	UBA4738	UBA4738	HRBIN12	NA	0	0	0	0	0	0	0	0
sq1682	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	1	0	1	0	0	0	0	0
sq1683	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	SZUA-36	NA	2	0	0	0	0	0	0	0
sq1684	Bacteria	Planctomycetota	Phycisphaerae	SM23-33	SM23-33	NA	3	1	0	3	0	0	0	2
sq1685	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	NA	NA	0	1	1	0	0	0	0	0
sq1686	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	NA	0	0	0	0	0	0	0	0
sq1687	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Lutibacter	0	2	0	0	0	2	0	0
sq1688	Bacteria	Acidobacteriota	UBA6911	UBA6911	UBA6911	Gp18-AA60	1	1	4	5	0	0	0	0
sq1689	Bacteria	Patescibacteria	NA	NA	NA	NA	0	0	0	0	0	1	0	0
sq1690	Bacteria	Planctomycetota	Brocadiia	NA	NA	NA	6	0	0	0	0	10	0	0
sq1691	Bacteria	Bacillota_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	2	5	0	0	0	0	0	1
sq1692	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	NA	NA	0	2	0	2	0	0	0	0
sq1693	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	0	0	0	2	0	0	0	0
sq1694	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	1	0	0	0	0	0	0	0
sq1695	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	4	0	0	0	0	0	0	0
sq1696	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	NA	2	0	0	0	0	0	0	0
sq1697	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	NA	NA	0	0	0	0	0	0	0	0
sq1698	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	JAHEIW01	JAHEIW01	0	0	3	0	0	0	0	0
sq1699	Bacteria	Omnitrophota	Koll11	NA	NA	NA	0	0	0	0	1	0	0	0
sq1700	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	NA	0	0	0	0	0	0	0	0
sq1701	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	0
sq1702	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	NA	NA	1	0	1	0	0	0	0	0
sq1703	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	NA	NA	0	0	1	0	0	10	0	0
sq1704	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	PWPN01	NA	5	0	0	0	0	0	0	1
sq1705	Bacteria	Bacillota_A	Clostridia	Clostridiales	Clostridiaceae	NA	2	0	0	0	0	0	0	0
sq1706	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	0	0	0	0	0	0	0	0
